athlete_id,rapm_margin,orapm,drapm,rapm,raw_off,raw_def,raw_net,tm_off,tm_def,tm_net,opp_off,opp_def,opp_net,minutes,name,team_id,team,team_logo,position,headshot,games,box_minutes,season,low_sample,rank
5313582,-0.0,-0.0,-0.0,-0.0,-10.854118820383022,-2.6737527805336896,-13.527871600916711,-0.5454057309862257,-0.2215667261814659,-0.7669724571676916,-0.35571980292069766,-1.4004808202131727,-1.7562006231338703,42.21666666666667,Selen Yusan,2217,Fairfield,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313582.png,14,41.0,2026,True,1662
5313584,0.0,0.0,-0.0,0.0,11.734453853228217,-1.0346453993025193,10.699808453925698,-3.2749363246700867,-1.331261718831336,-4.606198043501423,0.18357962815054918,0.04731037214699039,0.23089000029753956,371.2,Christina Pham,2217,Fairfield,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313584.png,28,370.0,2026,False,1663
5313585,0.0,0.0,0.0,0.0,12.345597443620264,11.587496748247943,23.933094191868207,-3.642614619994526,-1.5078697144152007,-5.150484334409727,0.24257130552986303,0.09497292106489241,0.33754422659475547,323.8666666666667,Milou van Vliet,2217,Fairfield,https://a.espncdn.com/i/teamlogos/ncaa/500/2217.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313585.png,23,324.0,2026,False,1664
5313586,0.0,0.0,-0.0,0.0,6.514717976564114,0.8867415929857145,7.401459569549829,-0.3991480227915678,-1.5149489717271205,-1.9140969945186883,0.9188633030223069,1.8579707994073493,2.7768341024296563,563.8,Marcayla Johnson,239,Baylor,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313586.png,32,565.0,2026,False,1665
5313588,0.0,0.0,0.0,0.0,1.523110574334794,3.9503754880950055,5.473486062429799,-0.0,-0.006196580222331272,-0.006196580222331272,-0.4337471276776203,-1.995349817927748,-2.429096945605368,146.5,Johanna Flores,314,Iona,https://a.espncdn.com/i/teamlogos/ncaa/500/314.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313588.png,20,145.0,2026,True,1666
5313595,-0.0,-0.0,-0.0,-0.0,-27.97640750142085,-14.307152553414127,-42.28356005483498,0.5545120923790507,0.0,0.5545120923790507,0.3839229509737295,1.1181185671806004,1.5020415181543298,41.583333333333336,Johlana Tatum,2363,Manhattan,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313595.png,6,39.0,2026,True,1667
5313596,-0.0,-0.0,-0.0,-0.0,-24.650188155391334,-2.029863109011913,-26.680051264403247,0.6007601990476746,0.0,0.6007601990476746,0.4014987128482604,0.6388557370061838,1.0403544498544441,184.41666666666666,Celeste Harper,2363,Manhattan,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313596.png,20,185.0,2026,True,1668
5315177,0.0,-0.0,0.0,0.0,21.292140042988763,92.34422359337488,113.63636363636364,-0.0,0.0,0.0,-19.606298109972325,-23.302507355910812,-42.908805465883134,1.25,Mikayla Paschal,526,FGCU,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315177.png,1,1.0,2026,True,1669
5315176,-0.0,-0.0,0.0,0.0,-2.2300194534750517,7.03363974906685,4.803620295591799,-0.0,0.0,0.0,-1.9299350445720054,-2.1242980015124577,-4.054233046084463,792.55,Nay Staton,526,FGCU,https://a.espncdn.com/i/teamlogos/ncaa/500/526.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5315176.png,32,814.0,2026,False,1670
5313597,-0.0,-0.0,-0.0,-0.0,-28.618733397296452,-18.905776406625122,-47.524509803921575,0.5770929711637737,0.0,0.5770929711637737,0.8511420888000059,1.5993555008761853,2.450497589676191,45.05,Rotem Kahlon,2363,Manhattan,https://a.espncdn.com/i/teamlogos/ncaa/500/2363.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313597.png,8,46.0,2026,True,1671
5313323,-0.0,-0.0,-0.0,-0.0,-16.88036316690021,-16.788074210588732,-33.66843737748894,0.5358814840381388,0.0,0.5358814840381388,-0.407404148225862,0.20074989579960795,-0.20665425242625407,81.41666666666667,Sophia Gibson,43,Yale,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313323.png,10,81.0,2026,True,1672
5313322,-0.0,-0.0,0.0,0.0,-10.988596121242537,3.4466143202524364,-7.541981800990101,0.5576363373792262,0.0,0.5576363373792262,0.1462141663214899,0.23860021110134438,0.3848143774228343,391.9,Dorka Kastl,43,Yale,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,F,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313322.png,16,392.0,2026,False,1673
5313320,0.0,0.0,-0.0,0.0,9.007127757976491,0.721186944160209,9.7283147021367,0.17369441213770231,0.0,0.17369441213770231,0.07616783414317733,0.3112798026099143,0.38744763675309163,4.616666666666666,Hannah Wasserman,43,Yale,https://a.espncdn.com/i/teamlogos/ncaa/500/43.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313320.png,2,5.0,2026,True,1674
5313306,0.0,-0.0,0.0,0.0,5.368412427055972,10.907365048082568,16.27577747513854,0.1827696600904247,0.22475244805892206,0.40752210814934675,-5.439677984431558,-6.270397744674159,-11.710075729105718,111.38333333333334,Willa Chinn,172,Cornell,https://a.espncdn.com/i/teamlogos/ncaa/500/172.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313306.png,11,112.0,2026,True,1675
5313287,0.0,-0.0,0.0,0.0,-3.898608237710576,7.9212713565043344,4.0226631187937585,-0.0,-0.5912174037806802,-0.5912174037806802,-0.7630858685369094,-0.545279024225414,-1.3083648927623233,436.73333333333335,Isabella Wesley,225,Brown,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313287.png,27,457.0,2026,False,1676
5313288,0.0,-0.0,0.0,0.0,-5.38770185424444,16.628554944501957,11.240853090257517,-0.0,-0.3258240426466932,-0.3258240426466932,-2.084177013998452,-2.696310076172258,-4.78048709017071,164.55,Monet Witherspoon,225,Brown,https://a.espncdn.com/i/teamlogos/ncaa/500/225.png,G,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313288.png,20,164.0,2026,True,1677
